,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,temperature,wind_speed_max,sunshine_radiation,precipitation,snow_height,year,month
2433,2011-05-06,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.608368055555554,3,RS2,P0,S0,2011,5
2434,2011-05-07,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,19.274687499999988,3,RS3,P0,S0,2011,5
2435,2011-05-08,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,20.121215277777768,3,RS3,P0,S0,2011,5
2436,2011-05-09,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,20.82086805555554,3,RS3,P0,S0,2011,5
2437,2011-05-10,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,19.671597222222214,2,RS2,P0,S0,2011,5
2438,2011-05-11,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.268819444444432,3,RS2,P0,S0,2011,5
2439,2011-05-12,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.923819444444435,3,RS2,P0,S0,2011,5
2440,2011-05-13,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.402118055555556,3,RS2,P0,S0,2011,5
2441,2011-05-14,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.1542013888889,3,RS2,P0,S0,2011,5
2442,2011-05-15,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,10.95774305555556,3,RS2,P0,S0,2011,5
2443,2011-05-16,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,10.471354166666664,3,RS0,P1,S0,2011,5
2444,2011-05-17,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.505798611111107,3,RS0,P0,S0,2011,5
2445,2011-05-18,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.816458333333326,3,RS2,P0,S0,2011,5
2446,2011-05-19,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.522499999999992,2,RS1,P0,S0,2011,5
2447,2011-05-20,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.84420138888888,3,RS2,P0,S0,2011,5
2448,2011-05-21,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.53458333333334,2,RS3,P0,S0,2011,5
2449,2011-05-22,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.55590277777779,3,RS1,P0,S0,2011,5
2450,2011-05-23,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.855451388888893,3,RS3,P0,S0,2011,5
2451,2011-05-24,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.772534722222225,3,RS2,P0,S0,2011,5
2452,2011-05-25,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.007951388888891,3,RS3,P0,S0,2011,5
2453,2011-05-26,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.771111111111104,4,RS2,P0,S0,2011,5
2454,2011-05-27,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.709305555555556,4,RS1,P1,S0,2011,5
2455,2011-05-28,970.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,12.730798611111105,3,RS2,P0,S0,2011,5
2456,2011-05-29,1587.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,15.598888888888895,3,RS2,P0,S0,2011,5
2457,2011-05-30,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,22.416875000000008,3,RS3,P0,S0,2011,5
2458,2011-05-31,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.348576388888896,3,RS0,P2,S0,2011,5
2459,2011-06-01,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.509131944444446,3,RS3,P0,S0,2011,6
2460,2011-06-02,1431.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,P4,15.947569444444447,3,RS3,P0,S0,2011,6
2461,2011-06-03,1387.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,P4,19.284513888888885,3,RS3,P0,S0,2011,6
2462,2011-06-04,2006.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,22.11638888888889,3,RS3,P0,S0,2011,6
2463,2011-06-05,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,21.065763888888885,3,RS2,P2,S0,2011,6
2464,2011-06-06,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,21.399409722222227,3,RS2,P1,S0,2011,6
2465,2011-06-07,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.602777777777778,3,RS1,P2,S0,2011,6
2466,2011-06-08,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.02493055555557,3,RS0,P1,S0,2011,6
2467,2011-06-09,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.781562499999998,3,RS3,P0,S0,2011,6
2468,2011-06-10,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.505609756097556,3,RS1,P0,S0,2011,6
2469,2011-06-11,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.721041666666668,3,RS2,P0,S0,2011,6
2470,2011-06-12,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.279375000000007,2,RS2,P0,S0,2011,6
2471,2011-06-13,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P4,17.3323611111111,3,RS2,P0,S0,2011,6
2472,2011-06-14,987.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,17.714668989547047,2,RS1,P0,S0,2011,6
2473,2011-06-15,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,18.753090277777773,2,RS2,P0,S0,2011,6
2474,2011-06-16,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.323020833333338,4,RS1,P1,S0,2011,6
2475,2011-06-17,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.788923611111105,3,RS2,P0,S0,2011,6
2476,2011-06-18,1318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,14.325798611111102,4,RS2,P1,S0,2011,6
2477,2011-06-19,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.087708333333325,4,RS0,P1,S0,2011,6
2478,2011-06-20,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.036111111111117,3,RS3,P0,S0,2011,6
2479,2011-06-21,862.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,17.07521126760563,3,RS1,P0,S0,2011,6
2480,2011-06-22,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.096979166666678,3,RS1,P1,S0,2011,6
2481,2011-06-23,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,P4,15.20819444444444,4,RS2,P0,S0,2011,6
2482,2011-06-24,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.644374999999995,3,RS2,P1,S0,2011,6
2483,2011-06-25,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.519236111111116,3,RS1,P0,S0,2011,6
2484,2011-06-26,1556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P4,19.464652777777783,2,RS2,P0,S0,2011,6
2485,2011-06-27,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,23.676006944444453,3,RS3,P0,S0,2011,6
2486,2011-06-28,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,26.79819444444445,3,RS3,P0,S0,2011,6
2487,2011-06-29,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,20.21944444444446,3,RS1,P1,S0,2011,6
2488,2011-06-30,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.67083333333334,3,RS2,P0,S0,2011,6
2489,2011-07-01,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.748194444444444,3,RS2,P0,S0,2011,7
2490,2011-07-02,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.119131944444444,3,RS1,P0,S0,2011,7
2491,2011-07-03,1681.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.712534722222214,3,RS0,P0,S0,2011,7
2492,2011-07-04,742.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.331423611111115,2,RS1,P0,S0,2011,7
2493,2011-07-05,955.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,18.24114583333334,3,RS3,P0,S0,2011,7
2494,2011-07-06,791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,19.293402777777768,3,RS2,P0,S0,2011,7
2495,2011-07-07,1233.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,19.64729166666667,3,RS2,P0,S0,2011,7
2496,2011-07-08,979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,18.981909722222227,3,RS3,P1,S0,2011,7
2497,2011-07-09,1135.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,18.843368055555565,3,RS2,P0,S0,2011,7
2498,2011-07-10,1811.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,19.414930555555557,3,RS2,P0,S0,2011,7
2499,2011-07-11,1105.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,19.48784722222224,2,RS2,P0,S0,2011,7
2500,2011-07-12,1305.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,20.167708333333344,3,RS2,P0,S0,2011,7
2501,2011-07-13,1141.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,16.951354166666647,3,RS0,P1,S0,2011,7
2502,2011-07-14,1082.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,13.260694444444445,4,RS0,P2,S0,2011,7
2503,2011-07-15,1267.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,14.710763888888886,4,RS1,P0,S0,2011,7
2504,2011-07-16,1290.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,18.6886111111111,3,RS2,P2,S0,2011,7
2505,2011-07-17,2311.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,16.742326388888888,3,RS1,P0,S0,2011,7
2506,2011-07-18,1238.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,16.526701388888878,4,RS1,P0,S0,2011,7
2507,2011-07-19,1508.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,17.908749999999994,3,RS2,P0,S0,2011,7
2508,2011-07-20,1679.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,17.184062500000017,2,RS1,P0,S0,2011,7
2509,2011-07-21,1638.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,17.68600694444445,3,RS2,P0,S0,2011,7
2510,2011-07-22,1186.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,13.935555555555561,3,RS1,P0,S0,2011,7
2511,2011-07-23,1394.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,13.689930555555561,4,RS2,P1,S0,2011,7
2512,2011-07-24,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P4,10.89138888888889,4,RS0,P2,S0,2011,7
2513,2011-07-25,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,15.24215277777777,3,RS2,P0,S0,2011,7
2514,2011-07-26,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,16.368645833333332,2,RS1,P0,S0,2011,7
2515,2011-07-27,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,17.806006944444444,2,RS2,P0,S0,2011,7
2516,2011-07-28,2204.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,20.63107638888889,3,RS3,P0,S0,2011,7
2517,2011-07-29,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,15.269548611111116,3,RS1,P1,S0,2011,7
2518,2011-07-30,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,13.513055555555557,3,RS0,P0,S0,2011,7
2519,2011-07-31,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,15.524548611111108,3,RS2,P0,S0,2011,7
2520,2011-08-01,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,18.6321875,3,RS2,P0,S0,2011,8
2521,2011-08-02,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,22.03763888888888,3,RS3,P0,S0,2011,8
2522,2011-08-03,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,21.81791666666665,3,RS1,P1,S0,2011,8
2523,2011-08-04,1939.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,21.324131944444435,3,RS3,P0,S0,2011,8
2524,2011-08-05,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,20.02333333333332,3,RS2,P0,S0,2011,8
2525,2011-08-06,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,20.277777777777786,3,RS1,P1,S0,2011,8
2526,2011-08-07,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,16.838229166666654,3,RS2,P0,S0,2011,8
2527,2011-08-08,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,14.537083333333335,4,RS1,P1,S0,2011,8
2528,2011-08-09,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,13.98736111111111,3,RS2,P1,S0,2011,8
2529,2011-08-10,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,14.566354166666667,3,RS1,P0,S0,2011,8
2530,2011-08-11,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,18.64559027777777,4,RS2,P1,S0,2011,8
2531,2011-08-12,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,16.776770833333327,3,RS0,P2,S0,2011,8
2532,2011-08-13,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,16.700625000000002,3,RS1,P1,S0,2011,8
2533,2011-08-14,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,17.216145833333336,3,RS0,P1,S0,2011,8
2534,2011-08-15,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,17.075486111111108,3,RS2,P0,S0,2011,8
2535,2011-08-16,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,16.153923611111104,2,RS1,P0,S0,2011,8
2536,2011-08-17,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P4,19.08878472222221,3,RS2,P0,S0,2011,8
2537,2011-08-18,995.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,17.66527777777778,3,RS2,P2,S0,2011,8
2538,2011-08-19,993.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,16.715902777777778,3,RS1,P0,S0,2011,8
2539,2011-08-20,896.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,17.612222222222236,3,RS2,P0,S0,2011,8
2540,2011-08-21,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,20.707048611111105,3,RS1,P0,S0,2011,8
2541,2011-08-22,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,20.84093749999999,2,RS2,P1,S0,2011,8
2542,2011-08-23,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,20.66104166666666,3,RS1,P0,S0,2011,8
2543,2011-08-24,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,21.40875,3,RS1,P0,S0,2011,8
2544,2011-08-25,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,21.050659722222214,2,RS2,P0,S0,2011,8
2545,2011-08-26,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,21.901944444444432,4,RS2,P2,S0,2011,8
2546,2011-08-27,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,14.730590277777774,3,RS1,P2,S0,2011,8
2547,2011-08-28,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,13.205069444444447,4,RS1,P1,S0,2011,8
2548,2011-08-29,974.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,12.47274305555555,3,RS1,P0,S0,2011,8
2549,2011-08-30,996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,12.012743055555566,3,RS1,P0,S0,2011,8
2550,2011-08-31,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,12.433749999999995,3,RS1,P0,S0,2011,8
2551,2011-09-01,907.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,13.518368055555566,2,RS1,P0,S0,2011,9
2552,2011-09-02,924.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,16.636701388888888,2,RS2,P0,S0,2011,9
2553,2011-09-03,1975.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,P4,22.326423611111107,2,RS2,P0,S0,2011,9
2554,2011-09-04,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,20.489722222222227,3,RS0,P1,S0,2011,9
2555,2011-09-05,793.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,16.20118055555554,3,RS1,P0,S0,2011,9
2556,2011-09-06,843.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P4,14.948506944444444,4,RS1,P2,S0,2011,9
2557,2011-09-07,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.023784722222222,4,RS1,P1,S0,2011,9
2558,2011-09-08,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.737743055555557,3,RS0,P1,S0,2011,9
2559,2011-09-09,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.809618055555553,3,RS0,P0,S0,2011,9
2560,2011-09-10,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,20.998055555555556,3,RS1,P0,S0,2011,9
2561,2011-09-11,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,19.028333333333336,4,RS1,P0,S0,2011,9
2562,2011-09-12,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.084722222222204,4,RS1,P0,S0,2011,9
2563,2011-09-13,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.059097222222224,4,RS1,P0,S0,2011,9
2564,2011-09-14,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.740243055555561,4,RS1,P0,S0,2011,9
2565,2011-09-15,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.922951388888896,3,RS2,P0,S0,2011,9
2566,2011-09-16,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.879548611111117,2,RS2,P0,S0,2011,9
2567,2011-09-17,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.80499999999999,3,RS1,P1,S0,2011,9
2568,2011-09-18,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.516354166666673,3,RS1,P0,S0,2011,9
2569,2011-09-19,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,12.623645833333327,3,RS1,P0,S0,2011,9
2570,2011-09-20,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.444375,3,RS0,P0,S0,2011,9
2571,2011-09-21,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,15.437361111111107,3,RS1,P0,S0,2011,9
2572,2011-09-22,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.920625000000012,3,RS0,P0,S0,2011,9
2573,2011-09-23,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,13.372638888888883,3,RS1,P0,S0,2011,9
2574,2011-09-24,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,14.505347222222214,2,RS1,P0,S0,2011,9
2575,2011-09-25,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.41927083333333,2,RS1,P0,S0,2011,9
2576,2011-09-26,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,17.991562499999986,3,RS1,P0,S0,2011,9
2577,2011-09-27,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.768194444444447,2,RS0,P0,S0,2011,9
2578,2011-09-28,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,16.926180555555547,2,RS1,P0,S0,2011,9
2579,2011-09-29,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,18.667048611111102,2,RS1,P0,S0,2011,9
2580,2011-09-30,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4,19.13541666666667,2,RS1,P0,S0,2011,9
2581,2011-10-01,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,19.51583333333332,2,RS1,P0,S0,2011,10
2582,2011-10-02,1396.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P5,17.871006944444442,2,RS1,P0,S0,2011,10
2583,2011-10-03,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P5,16.994131944444447,3,RS1,P0,S0,2011,10
2584,2011-10-04,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,16.45048611111112,3,RS0,P0,S0,2011,10
2585,2011-10-05,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,15.36749999999999,3,RS0,P0,S0,2011,10
2586,2011-10-06,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,13.497777777777774,4,RS0,P1,S0,2011,10
2587,2011-10-07,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,9.055451388888887,3,RS0,P2,S0,2011,10
2588,2011-10-08,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,8.079375000000002,3,RS1,P0,S0,2011,10
2589,2011-10-09,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,7.18510416666667,3,RS1,P1,S0,2011,10
2590,2011-10-10,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,14.708263888888895,4,RS0,P1,S0,2011,10
2591,2011-10-11,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,13.45961805555555,4,RS0,P2,S0,2011,10
2592,2011-10-12,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,9.970277777777783,2,RS0,P1,S0,2011,10
2593,2011-10-13,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,9.371944444444443,2,RS1,P0,S0,2011,10
2594,2011-10-14,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,7.3128125000000015,3,RS1,P0,S0,2011,10
2595,2011-10-15,783.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P5,7.109166666666666,3,RS1,P0,S0,2011,10
2596,2011-10-16,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,8.649756944444443,2,RS1,P0,S0,2011,10
2597,2011-10-17,803.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,8.609270833333332,3,RS0,P0,S0,2011,10
2598,2011-10-18,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,8.940590277777781,3,RS0,P1,S0,2011,10
2599,2011-10-19,642.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,7.570243055555558,3,RS1,P1,S0,2011,10
2600,2011-10-20,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,6.089270833333333,3,RS1,P0,S0,2011,10
2601,2011-10-21,973.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,6.426111111111116,3,RS1,P0,S0,2011,10
2602,2011-10-22,851.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P5,6.037326388888893,3,RS1,P0,S0,2011,10
2603,2011-10-23,1253.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,P5,7.050659722222225,2,RS1,P0,S0,2011,10
2604,2011-10-24,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,8.374756944444448,4,RS1,P0,S0,2011,10
2605,2011-10-25,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,9.577951388888893,4,RS0,P0,S0,2011,10
2606,2011-10-26,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,10.180486111111117,3,RS0,P0,S0,2011,10
2607,2011-10-27,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,8.947013888888891,3,RS0,P0,S0,2011,10
2608,2011-10-28,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,11.668333333333342,2,RS0,P0,S0,2011,10
2609,2011-10-29,808.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P5,11.941041666666665,2,RS0,P0,S0,2011,10
2610,2011-10-30,1347.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,P5,13.62710801393728,3,RS0,P0,S0,2011,10
2611,2011-10-31,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P5,11.358958333333335,2,RS0,P0,S0,2011,10
2612,2011-11-01,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,P5,11.612222222222226,3,RS0,P0,S0,2011,11
2613,2011-11-02,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P5,11.423125,3,RS0,P0,S0,2011,11
2614,2011-11-03,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P5,13.973333333333347,3,RS0,P0,S0,2011,11
2615,2011-11-04,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P5,14.492083333333351,3,RS0,P0,S0,2011,11
2616,2011-11-05,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P5,10.318784722222231,2,RS0,P0,S0,2011,11
2617,2011-11-06,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,6.9340625,3,RS0,P0,S0,2011,11
2618,2011-11-07,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P5,7.510208333333327,3,RS0,P0,S0,2011,11
