,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,precipitation,sunshine_radiation,temperature,wind_speed_max,snow_height,year,month,day,day_bis
2156,2010-07-31,1236.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,18.823993055555555,3,0,2010,7,1,5
2157,2010-08-01,1719.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,20.99895833333334,2,0,2010,8,2,6
2158,2010-08-02,1332.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,16.42864583333332,2,0,2010,8,0,0
2159,2010-08-03,1558.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,16.468506944444446,2,0,2010,8,0,1
2160,2010-08-04,1803.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,16.022743055555548,3,0,2010,8,0,2
2161,2010-08-05,865.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,16.480034722222218,3,0,2010,8,0,3
2162,2010-08-06,852.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,,3,17.832951388888898,2,0,2010,8,0,4
2163,2010-08-07,897.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,18.525520833333346,3,0,2010,8,1,5
2164,2010-08-08,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,17.50385416666668,2,0,2010,8,2,6
2165,2010-08-09,983.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,17.3223611111111,2,0,2010,8,0,0
2166,2010-08-10,962.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,19.887361111111115,3,0,2010,8,0,1
2167,2010-08-11,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,18.760555555555555,3,0,2010,8,0,2
2168,2010-08-12,899.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,18.431041666666655,3,0,2010,8,0,3
2169,2010-08-13,907.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,17.515416666666653,2,0,2010,8,0,4
2170,2010-08-14,952.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,18.741944444444453,3,0,2010,8,1,5
2171,2010-08-15,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0,16.93177083333333,3,0,2010,8,2,6
2172,2010-08-16,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0,15.235138888888885,2,0,2010,8,0,0
2173,2010-08-17,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,14.547986111111117,3,0,2010,8,0,1
2174,2010-08-18,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,15.774548611111117,3,0,2010,8,0,2
2175,2010-08-19,920.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,16.128919860627178,3,0,2010,8,0,3
2176,2010-08-20,851.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,20.120833333333326,3,0,2010,8,0,4
2177,2010-08-21,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,21.860729166666665,3,0,2010,8,1,5
2178,2010-08-22,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,20.723159722222224,4,0,2010,8,2,6
2179,2010-08-23,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,18.90038194444443,4,0,2010,8,0,0
2180,2010-08-24,918.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,16.51385416666666,4,0,2010,8,0,1
2181,2010-08-25,865.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,15.652604166666661,3,0,2010,8,0,2
2182,2010-08-26,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0,14.71996527777778,2,0,2010,8,0,3
2183,2010-08-27,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0,14.410347222222214,3,0,2010,8,0,4
2184,2010-08-28,1116.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,1,12.571666666666665,3,0,2010,8,1,5
2185,2010-08-29,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,11.695173611111105,3,0,2010,8,2,6
2186,2010-08-30,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,10.864756944444457,3,0,2010,8,0,0
2187,2010-08-31,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.136562500000005,2,0,2010,8,0,1
2188,2010-09-01,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.06052083333335,2,0,2010,9,0,2
2189,2010-09-02,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,12.808541666666665,2,0,2010,9,0,3
2190,2010-09-03,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.153645833333325,2,0,2010,9,0,4
2191,2010-09-04,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,14.285555555555556,2,0,2010,9,1,5
2192,2010-09-05,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,13.113263888888886,3,0,2010,9,2,6
2193,2010-09-06,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,13.97350694444444,3,0,2010,9,0,0
2194,2010-09-07,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.625694444444456,3,0,2010,9,0,1
2195,2010-09-08,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.626423611111116,3,0,2010,9,0,2
2196,2010-09-09,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,14.631875,3,0,2010,9,0,3
2197,2010-09-10,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,14.40065972222222,3,0,2010,9,0,4
2198,2010-09-11,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,17.63527777777778,3,0,2010,9,1,5
2199,2010-09-12,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,15.430347222222235,2,0,2010,9,2,6
2200,2010-09-13,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,14.253229166666662,3,0,2010,9,0,0
2201,2010-09-14,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.845609756097573,3,0,2010,9,0,1
2202,2010-09-15,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.226458333333332,4,0,2010,9,0,2
2203,2010-09-16,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,11.104583333333325,3,0,2010,9,0,3
2204,2010-09-17,575.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,1,11.197118055555556,3,0,2010,9,0,4
2205,2010-09-18,800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,1,10.54277777777778,3,0,2010,9,1,5
2206,2010-09-19,1175.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0,10.746840277777784,3,0,2010,9,2,6
2207,2010-09-20,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,14.138958333333335,3,0,2010,9,0,0
2208,2010-09-21,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,15.607361111111107,2,0,2010,9,0,1
2209,2010-09-22,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,16.629548611111105,3,0,2010,9,0,2
2210,2010-09-23,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,17.970972222222226,2,0,2010,9,0,3
2211,2010-09-24,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,14.98878472222222,2,0,2010,9,0,4
2212,2010-09-25,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,11.656388888888873,3,0,2010,9,1,5
2213,2010-09-26,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,9.678749999999997,2,0,2010,9,2,6
2214,2010-09-27,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,9.490555555555558,2,0,2010,9,0,0
2215,2010-09-28,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,11.42156249999999,2,0,2010,9,0,1
2216,2010-09-29,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,8.527187500000005,3,0,2010,9,0,2
2217,2010-09-30,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,9.349791666666672,3,0,2010,9,0,3
2218,2010-10-01,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,12.033645833333333,2,0,2010,10,0,4
2219,2010-10-02,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,12.303993055555555,3,0,2010,10,1,5
2220,2010-10-03,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,1,17.148541666666652,3,0,2010,10,2,6
2221,2010-10-04,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,16.96041666666667,3,0,2010,10,0,0
2222,2010-10-05,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,15.608576388888881,3,0,2010,10,0,1
2223,2010-10-06,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,16.468715277777786,3,0,2010,10,0,2
2224,2010-10-07,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,15.678125000000007,3,0,2010,10,0,3
2225,2010-10-08,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,14.029826388888877,3,0,2010,10,0,4
2226,2010-10-09,851.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,1,12.488784722222213,3,0,2010,10,1,5
2227,2010-10-10,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,1,9.7746875,3,0,2010,10,2,6
2228,2010-10-11,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,8.818680555555554,3,0,2010,10,0,0
2229,2010-10-12,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,5.5264236111111105,2,0,2010,10,0,1
2230,2010-10-13,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,7.3776388888888915,3,0,2010,10,0,2
2231,2010-10-14,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,6.516666666666674,2,0,2010,10,0,3
2232,2010-10-15,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,9.606423611111124,2,0,2010,10,0,4
2233,2010-10-16,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,6.668298611111102,4,0,2010,10,1,5
2234,2010-10-17,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,5.51920138888889,3,0,2010,10,2,6
2235,2010-10-18,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,5.897916666666666,3,0,2010,10,0,0
2236,2010-10-19,1649.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,7.700381944444446,3,0,2010,10,0,1
2237,2010-10-20,1902.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,5.908333333333336,3,0,2010,10,0,2
2238,2010-10-21,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,5.031875,4,0,2010,10,0,3
2239,2010-10-22,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,6.965000000000002,4,0,2010,10,0,4
2240,2010-10-23,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,6.576562499999999,4,0,2010,10,1,5
2241,2010-10-24,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,6.8023263888888925,4,0,2010,10,2,6
2242,2010-10-25,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,5.79934027777778,2,0,2010,10,0,0
2243,2010-10-26,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,6.177777777777775,3,0,2010,10,0,1
2244,2010-10-27,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,7.596388888888884,4,0,2010,10,0,2
2245,2010-10-28,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,8.746770833333333,3,0,2010,10,0,3
2246,2010-10-29,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,10.029374999999996,3,0,2010,10,0,4
2247,2010-10-30,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,12.289270833333347,2,0,2010,10,1,5
2248,2010-10-31,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,8.140871080139371,2,0,2010,10,2,6
2249,2010-11-01,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0,6.919340277777778,2,0,2010,11,0,0
2250,2010-11-02,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,8.984236111111109,3,0,2010,11,0,1
2251,2010-11-03,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,11.16208333333335,4,0,2010,11,0,2
2252,2010-11-04,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.026319444444447,4,0,2010,11,0,3
2253,2010-11-05,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,12.028958333333339,4,0,2010,11,0,4
2254,2010-11-06,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,8.180555555555559,3,0,2010,11,1,5
2255,2010-11-07,1613.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0,4.471180555555551,3,0,2010,11,2,6
2256,2010-11-08,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,3.6651736111111126,3,0,2010,11,0,0
2257,2010-11-09,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,3.70746527777778,3,0,2010,11,0,1
2258,2010-11-10,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.6112891986062765,2,0,2010,11,0,2
2259,2010-11-11,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.6472183098591575,4,0,2010,11,0,3
2260,2010-11-12,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,9.498715277777778,4,0,2010,11,0,4
2261,2010-11-13,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,9.464756944444439,3,0,2010,11,1,5
2262,2010-11-14,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,11.901284722222226,4,0,2010,11,2,6
2263,2010-11-15,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,7.64180555555555,4,0,2010,11,0,0
2264,2010-11-16,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,5.0856249999999985,2,0,2010,11,0,1
2265,2010-11-17,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.135347222222227,3,0,2010,11,0,2
2266,2010-11-18,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.92347222222222,2,0,2010,11,0,3
2267,2010-11-19,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,6.163576388888888,2,0,2010,11,0,4
2268,2010-11-20,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,6.9257638888888895,2,0,2010,11,1,5
2269,2010-11-21,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.5713888888888885,3,0,2010,11,2,6
2270,2010-11-22,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.045659722222221,3,0,2010,11,0,0
2271,2010-11-23,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,3.4005555555555564,3,0,2010,11,0,1
2272,2010-11-24,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,2.1474305555555557,2,0,2010,11,0,2
2273,2010-11-25,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,1.638541666666668,2,0,2010,11,0,3
2274,2010-11-26,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-1.2380902777777771,2,0,2010,11,0,4
2275,2010-11-27,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-3.0066319444444436,2,0,2010,11,1,5
3121,2010-11-28,,,,,,,,,,,,0,-3.3762847222222225,3,0,2010,11,2,6
2276,2010-11-29,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-2.026805555555555,3,0,2010,11,0,0
2277,2010-11-30,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-2.89392361111111,3,1,2010,11,0,1
2278,2010-12-01,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-8.070972222222228,4,0,2010,12,0,2
2279,2010-12-02,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-7.174340277777772,3,1,2010,12,0,3
2280,2010-12-03,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-5.457777777777783,2,1,2010,12,0,4
2281,2010-12-04,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-2.985243055555556,3,1,2010,12,1,5
2282,2010-12-05,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,0.2475347222222225,3,1,2010,12,2,6
2283,2010-12-06,484.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0,0.6707291666666664,2,1,2010,12,0,0
2284,2010-12-07,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-1.9926388888888864,3,1,2010,12,0,1
2285,2010-12-08,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-2.191979166666666,3,1,2010,12,0,2
2286,2010-12-09,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-0.1875347222222229,3,1,2010,12,0,3
2287,2010-12-10,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,0.6038541666666667,3,1,2010,12,0,4
2288,2010-12-11,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,4.8386458333333335,3,0,2010,12,1,5
2289,2010-12-12,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,1.2124999999999997,3,0,2010,12,2,6
2290,2010-12-13,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-3.745798611111113,3,0,2010,12,0,0
2291,2010-12-14,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-3.862395833333332,3,1,2010,12,0,1
2292,2010-12-15,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-4.495833333333336,2,1,2010,12,0,2
2293,2010-12-16,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-3.3910416666666663,3,1,2010,12,0,3
2294,2010-12-17,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-2.9932291666666635,2,1,2010,12,0,4
2295,2010-12-18,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-6.083576388888887,2,1,2010,12,1,5
2296,2010-12-19,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-5.542743055555558,2,1,2010,12,2,6
2297,2010-12-20,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-6.053298611111113,2,1,2010,12,0,0
2298,2010-12-21,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,-7.286840277777784,2,1,2010,12,0,1
2299,2010-12-22,469.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,0,-3.9877430555555526,3,1,2010,12,0,2
2300,2010-12-23,403.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,0,-2.5599305555555567,3,1,2010,12,0,3
2301,2010-12-24,191.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,-3.2972916666666667,3,1,2010,12,0,4
3122,2010-12-25,,,,,,,,,,,,0,-6.384687499999999,3,1,2010,12,1,5
2302,2010-12-26,514.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,,0,-2.972708333333335,3,1,2010,12,2,6
2303,2010-12-27,798.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,-0.06854166666666668,3,1,2010,12,0,0
2304,2010-12-28,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,-1.9744791666666663,2,1,2010,12,0,1
2305,2010-12-29,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,-6.900972222222217,2,1,2010,12,0,2
2306,2010-12-30,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,-5.907812499999999,2,1,2010,12,0,3
2307,2010-12-31,280.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,0.0420833333333337,2,1,2010,12,0,4
2672,2012-01-01,915.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,,0,10.542395833333334,4,0,2012,1,2,6
2673,2012-01-02,2163.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,,0,7.572465277777772,4,0,2012,1,0,0
2674,2012-01-03,2629.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,,0,5.784444444444442,4,0,2012,1,0,1
2675,2012-01-04,2416.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,,0,4.955381944444452,4,0,2012,1,0,2
2676,2012-01-05,1522.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,,0,5.4261111111111155,4,0,2012,1,0,3
2677,2012-01-06,1502.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,,0,4.720173611111111,3,0,2012,1,0,4
2678,2012-01-07,2190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,4.928645833333332,3,0,2012,1,1,5
2679,2012-01-08,2614.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,5.1992013888888895,3,0,2012,1,2,6
2680,2012-01-09,812.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,5.841874999999997,3,0,2012,1,0,0
2681,2012-01-10,739.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,5.2908333333333335,3,0,2012,1,0,1
2682,2012-01-11,835.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,6.936006944444442,3,0,2012,1,0,2
2683,2012-01-12,765.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,6.150798611111117,4,0,2012,1,0,3
2684,2012-01-13,1137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,3.582777777777779,3,0,2012,1,0,4
2685,2012-01-14,2049.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,2.5603819444444453,3,0,2012,1,1,5
2686,2012-01-15,2597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,-0.3612152777777776,2,0,2012,1,2,6
2687,2012-01-16,742.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,0.22989583333333385,1,0,2012,1,0,0
2688,2012-01-17,755.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,-0.21656250000000046,2,0,2012,1,0,1
2689,2012-01-18,799.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,1.18920138888889,3,0,2012,1,0,2
2690,2012-01-19,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,4.063832752613242,3,0,2012,1,0,3
2691,2012-01-20,1079.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,2.661487889273356,4,0,2012,1,0,4
2692,2012-01-21,2051.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,3.9650000000000025,4,0,2012,1,1,5
2693,2012-01-22,2706.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,4.714062500000002,4,0,2012,1,2,6
2694,2012-01-23,847.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,3.398229166666669,3,0,2012,1,0,0
2695,2012-01-24,779.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,2.2575000000000007,2,0,2012,1,0,1
2696,2012-01-25,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,1.3309722222222231,2,0,2012,1,0,2
2697,2012-01-26,856.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,0.8026388888888887,3,0,2012,1,0,3
2698,2012-01-27,1067.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,2.5378472222222217,3,0,2012,1,0,4
2699,2012-01-28,1862.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,0.1961805555555557,3,0,2012,1,1,5
2700,2012-01-29,2499.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,-3.1464236111111106,3,0,2012,1,2,6
2701,2012-01-30,1939.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,0,-4.413125000000001,3,0,2012,1,0,0
2702,2012-01-31,1653.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,0,-7.028402777777777,3,0,2012,1,0,1
2703,2012-02-01,707.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,0,-7.569895833333327,4,0,2012,2,0,2
