,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,kursbecken_closed,school_holiday,bank_holiday,temperature,sunshine_radiation,snow_height,year,month,day
818,2007-06-18,831.0,0.0,0.0,0.0,0.0,0.0,16.3,RS0,S0,2007,6,0
819,2007-06-19,974.0,0.0,0.0,0.0,0.0,0.0,19.8,RS3,S0,2007,6,0
820,2007-06-20,887.0,0.0,0.0,0.0,0.0,0.0,21.0,RS2,S0,2007,6,0
821,2007-06-21,832.0,0.0,0.0,0.0,2.0,0.0,15.7,RS0,S0,2007,6,0
822,2007-06-22,810.0,0.0,0.0,0.0,2.0,0.0,15.3,RS1,S0,2007,6,0
823,2007-06-23,1687.0,0.0,0.0,0.0,2.0,0.0,15.9,RS1,S0,2007,6,1
824,2007-06-24,2126.0,0.0,0.0,0.0,2.0,0.0,17.5,RS1,S0,2007,6,2
825,2007-06-25,1056.0,0.0,0.0,0.0,2.0,0.0,16.9,RS1,S0,2007,6,0
826,2007-06-26,1037.0,0.0,0.0,0.0,2.0,0.0,12.7,RS0,S0,2007,6,0
827,2007-06-27,1069.0,0.0,0.0,0.0,2.0,0.0,12.5,RS1,S0,2007,6,0
828,2007-06-28,1028.0,0.0,0.0,0.0,2.0,0.0,14.0,RS1,S0,2007,6,0
829,2007-06-29,1003.0,0.0,0.0,0.0,2.0,0.0,14.4,RS0,S0,2007,6,0
830,2007-06-30,1625.0,0.0,0.0,0.0,2.0,0.0,16.0,RS0,S0,2007,6,1
831,2007-07-01,2136.0,0.0,0.0,0.0,2.0,0.0,18.8,RS1,S0,2007,7,2
832,2007-07-02,1010.0,0.0,0.0,0.0,2.0,0.0,17.1,RS1,S0,2007,7,0
833,2007-07-03,1085.0,0.0,0.0,0.0,2.0,0.0,14.3,RS0,S0,2007,7,0
834,2007-07-04,1314.0,0.0,0.0,0.0,2.0,0.0,14.4,RS1,S0,2007,7,0
835,2007-07-05,1208.0,0.0,0.0,0.0,2.0,0.0,15.6,RS1,S0,2007,7,0
836,2007-07-06,1171.0,0.0,0.0,0.0,2.0,0.0,14.2,RS0,S0,2007,7,0
837,2007-07-07,1382.0,0.0,0.0,0.0,2.0,0.0,15.7,RS1,S0,2007,7,1
838,2007-07-08,1953.0,0.0,0.0,0.0,2.0,0.0,16.7,RS2,S0,2007,7,2
839,2007-07-09,1268.0,0.0,0.0,0.0,2.0,0.0,13.6,RS0,S0,2007,7,0
840,2007-07-10,1270.0,0.0,0.0,0.0,2.0,0.0,13.5,RS1,S0,2007,7,0
841,2007-07-11,1527.0,0.0,0.0,0.0,2.0,0.0,13.7,RS0,S0,2007,7,0
842,2007-07-12,1200.0,0.0,0.0,0.0,2.0,0.0,15.4,RS0,S0,2007,7,0
843,2007-07-13,998.0,0.0,0.0,0.0,2.0,0.0,19.2,RS1,S0,2007,7,0
844,2007-07-14,1727.0,0.0,0.0,0.0,2.0,0.0,23.4,RS3,S0,2007,7,1
845,2007-07-15,3408.0,0.0,0.0,0.0,2.0,0.0,24.5,RS2,S0,2007,7,2
846,2007-07-16,2746.0,0.0,0.0,0.0,2.0,0.0,26.7,RS3,S0,2007,7,0
847,2007-07-17,1443.0,0.0,0.0,0.0,2.0,0.0,20.4,RS2,S0,2007,7,0
848,2007-07-18,1485.0,0.0,0.0,0.0,2.0,0.0,19.7,RS2,S0,2007,7,0
849,2007-07-19,1565.0,0.0,0.0,0.0,3.0,0.0,19.6,RS2,S0,2007,7,0
850,2007-07-20,1417.0,0.0,0.0,0.0,3.0,0.0,19.9,RS1,S0,2007,7,0
851,2007-07-21,1824.0,0.0,0.0,0.0,3.0,0.0,19.0,RS3,S0,2007,7,1
852,2007-07-22,2358.0,0.0,0.0,0.0,3.0,0.0,17.4,RS2,S0,2007,7,2
853,2007-07-23,1357.0,0.0,0.0,0.0,3.0,0.0,16.4,RS1,S0,2007,7,0
854,2007-07-24,2698.0,0.0,0.0,0.0,3.0,0.0,14.9,RS1,S0,2007,7,0
855,2007-07-25,2092.0,0.0,0.0,0.0,3.0,0.0,17.3,RS2,S0,2007,7,0
856,2007-07-26,2045.0,0.0,0.0,0.0,3.0,0.0,19.8,RS1,S0,2007,7,0
857,2007-07-27,1801.0,0.0,0.0,0.0,3.0,0.0,17.1,RS1,S0,2007,7,0
858,2007-07-28,1776.0,0.0,0.0,0.0,3.0,0.0,16.5,RS1,S0,2007,7,1
859,2007-07-29,3373.0,0.0,0.0,0.0,3.0,0.0,13.4,RS0,S0,2007,7,2
860,2007-07-30,1995.0,0.0,0.0,0.0,3.0,0.0,12.7,RS1,S0,2007,7,0
861,2007-07-31,2072.0,0.0,0.0,0.0,3.0,0.0,12.9,RS1,S0,2007,7,0
862,2007-08-01,2031.0,0.0,0.0,0.0,3.0,0.0,16.1,RS3,S0,2007,8,0
863,2007-08-02,2399.0,0.0,0.0,0.0,3.0,0.0,14.6,RS0,S0,2007,8,0
864,2007-08-03,1350.0,0.0,0.0,0.0,3.0,0.0,16.5,RS2,S0,2007,8,0
865,2007-08-04,1520.0,0.0,0.0,0.0,1.0,0.0,19.2,RS3,S0,2007,8,1
866,2007-08-05,3119.0,0.0,0.0,0.0,1.0,0.0,21.5,RS3,S0,2007,8,2
867,2007-08-06,2745.0,0.0,0.0,0.0,1.0,0.0,22.9,RS3,S0,2007,8,0
868,2007-08-07,1546.0,0.0,0.0,0.0,1.0,0.0,17.5,RS0,S0,2007,8,0
869,2007-08-08,1749.0,0.0,0.0,0.0,1.0,0.0,14.3,RS0,S0,2007,8,0
870,2007-08-09,1907.0,0.0,0.0,0.0,1.0,0.0,18.2,RS0,S0,2007,8,0
871,2007-08-10,1390.0,0.0,0.0,0.0,1.0,0.0,19.1,RS1,S0,2007,8,0
872,2007-08-11,1503.0,0.0,0.0,0.0,1.0,0.0,16.4,RS2,S0,2007,8,1
873,2007-08-12,1976.0,0.0,0.0,0.0,1.0,0.0,16.8,RS2,S0,2007,8,2
874,2007-08-13,1318.0,0.0,0.0,0.0,1.0,0.0,17.8,RS2,S0,2007,8,0
875,2007-08-14,1900.0,0.0,0.0,0.0,1.0,0.0,19.7,RS2,S0,2007,8,0
876,2007-08-15,1670.0,0.0,0.0,0.0,1.0,0.0,21.6,RS1,S0,2007,8,0
877,2007-08-16,1817.0,0.0,0.0,0.0,1.0,0.0,17.2,RS1,S0,2007,8,0
878,2007-08-17,1368.0,0.0,0.0,0.0,1.0,0.0,14.4,RS1,S0,2007,8,0
879,2007-08-18,1339.0,0.0,0.0,0.0,1.0,0.0,16.2,RS2,S0,2007,8,1
880,2007-08-19,2134.0,0.0,0.0,0.0,1.0,0.0,16.7,RS1,S0,2007,8,2
881,2007-08-20,1283.0,0.0,0.0,0.0,1.0,0.0,16.4,RS1,S0,2007,8,0
882,2007-08-21,1699.0,0.0,0.0,0.0,1.0,0.0,15.6,RS0,S0,2007,8,0
883,2007-08-22,1905.0,0.0,0.0,0.0,1.0,0.0,17.1,RS1,S0,2007,8,0
884,2007-08-23,1769.0,0.0,0.0,0.0,1.0,0.0,18.5,RS1,S0,2007,8,0
885,2007-08-24,1382.0,0.0,0.0,0.0,1.0,0.0,19.9,RS2,S0,2007,8,0
886,2007-08-25,1648.0,0.0,0.0,0.0,1.0,0.0,19.0,RS2,S0,2007,8,1
887,2007-08-26,2170.0,0.0,0.0,0.0,1.0,0.0,17.4,RS1,S0,2007,8,2
888,2007-08-27,1676.0,0.0,0.0,0.0,1.0,0.0,14.8,RS1,S0,2007,8,0
889,2007-08-28,1672.0,0.0,0.0,0.0,1.0,0.0,14.0,RS2,S0,2007,8,0
890,2007-08-29,1790.0,0.0,0.0,0.0,1.0,0.0,12.5,RS1,S0,2007,8,0
891,2007-08-30,718.0,0.0,0.0,0.0,0.0,0.0,13.4,RS1,S0,2007,8,0
892,2007-08-31,732.0,0.0,0.0,0.0,0.0,0.0,14.7,RS0,S0,2007,8,0
893,2007-09-01,1019.0,0.0,0.0,0.0,0.0,0.0,15.0,RS1,S0,2007,9,1
894,2007-09-02,1462.0,0.0,0.0,0.0,0.0,0.0,15.9,RS0,S0,2007,9,2
895,2007-09-03,679.0,0.0,0.0,0.0,0.0,0.0,13.5,RS1,S0,2007,9,0
896,2007-09-04,663.0,0.0,0.0,0.0,0.0,0.0,11.3,RS2,S0,2007,9,0
897,2007-09-05,630.0,0.0,0.0,0.0,0.0,0.0,11.8,RS1,S0,2007,9,0
898,2007-09-06,586.0,0.0,0.0,0.0,0.0,0.0,15.2,RS1,S0,2007,9,0
899,2007-09-07,638.0,0.0,0.0,0.0,0.0,0.0,15.5,RS0,S0,2007,9,0
900,2007-09-08,1162.0,0.0,0.0,0.0,0.0,0.0,14.6,RS0,S0,2007,9,1
901,2007-09-09,1535.0,0.0,0.0,0.0,0.0,0.0,13.5,RS0,S0,2007,9,2
902,2007-09-10,664.0,0.0,0.0,0.0,0.0,0.0,12.8,RS0,S0,2007,9,0
903,2007-09-11,659.0,0.0,0.0,0.0,0.0,0.0,13.3,RS0,S0,2007,9,0
904,2007-09-12,548.0,0.0,0.0,0.0,0.0,0.0,13.3,RS0,S0,2007,9,0
905,2007-09-13,502.0,0.0,0.0,0.0,0.0,0.0,12.5,RS0,S0,2007,9,0
906,2007-09-14,687.0,0.0,0.0,0.0,0.0,0.0,12.4,RS2,S0,2007,9,0
907,2007-09-15,1251.0,0.0,0.0,0.0,0.0,0.0,11.8,RS2,S0,2007,9,1
908,2007-09-16,1156.0,0.0,0.0,0.0,0.0,0.0,15.1,RS2,S0,2007,9,2
909,2007-09-17,661.0,0.0,0.0,0.0,0.0,0.0,15.1,RS1,S0,2007,9,0
910,2007-09-18,544.0,0.0,0.0,0.0,0.0,0.0,10.6,RS1,S0,2007,9,0
911,2007-09-19,528.0,0.0,0.0,0.0,0.0,0.0,10.7,RS2,S0,2007,9,0
912,2007-09-20,577.0,0.0,0.0,0.0,0.0,0.0,13.7,RS0,S0,2007,9,0
913,2007-09-21,528.0,0.0,0.0,0.0,0.0,0.0,15.5,RS1,S0,2007,9,0
914,2007-09-22,1120.0,0.0,0.0,0.0,0.0,0.0,14.4,RS1,S0,2007,9,1
915,2007-09-23,1270.0,0.0,0.0,0.0,0.0,0.0,15.9,RS2,S0,2007,9,2
916,2007-09-24,705.0,0.0,0.0,0.0,2.0,0.0,16.0,RS1,S0,2007,9,0
917,2007-09-25,977.0,0.0,0.0,0.0,2.0,0.0,12.1,RS1,S0,2007,9,0
918,2007-09-26,1002.0,0.0,0.0,0.0,2.0,0.0,11.3,RS1,S0,2007,9,0
919,2007-09-27,929.0,0.0,0.0,0.0,2.0,0.0,11.3,RS0,S0,2007,9,0
920,2007-09-28,854.0,0.0,0.0,0.0,2.0,0.0,14.0,RS0,S0,2007,9,0
921,2007-09-29,1450.0,0.0,0.0,0.0,2.0,0.0,11.8,RS0,S0,2007,9,1
922,2007-09-30,1629.0,0.0,0.0,0.0,2.0,0.0,11.4,RS0,S0,2007,9,2
923,2007-10-01,1125.0,0.0,0.0,0.0,2.0,0.0,10.4,RS0,S0,2007,10,0
924,2007-10-02,1246.0,0.0,0.0,0.0,2.0,0.0,12.1,RS0,S0,2007,10,0
925,2007-10-03,1950.0,0.0,0.0,0.0,2.0,1.0,14.2,RS0,S0,2007,10,0
926,2007-10-04,1120.0,0.0,0.0,0.0,2.0,0.0,14.6,RS0,S0,2007,10,0
927,2007-10-05,1039.0,0.0,0.0,0.0,2.0,0.0,11.8,RS1,S0,2007,10,0
928,2007-10-06,989.0,0.0,0.0,0.0,2.0,0.0,9.7,RS0,S0,2007,10,1
929,2007-10-07,1261.0,0.0,0.0,0.0,0.0,0.0,9.2,RS2,S0,2007,10,2
930,2007-10-08,590.0,0.0,0.0,0.0,0.0,0.0,10.2,RS1,S0,2007,10,0
931,2007-10-09,530.0,0.0,0.0,0.0,0.0,0.0,11.2,RS1,S0,2007,10,0
932,2007-10-10,583.0,0.0,0.0,0.0,0.0,0.0,11.2,RS0,S0,2007,10,0
933,2007-10-11,663.0,0.0,0.0,0.0,0.0,0.0,9.8,RS1,S0,2007,10,0
934,2007-10-12,654.0,0.0,0.0,0.0,0.0,0.0,12.5,RS0,S0,2007,10,0
935,2007-10-13,995.0,0.0,0.0,0.0,0.0,0.0,10.1,RS1,S0,2007,10,1
936,2007-10-14,1297.0,0.0,0.0,0.0,0.0,0.0,9.6,RS2,S0,2007,10,2
937,2007-10-15,609.0,0.0,0.0,0.0,0.0,0.0,11.8,RS2,S0,2007,10,0
938,2007-10-16,543.0,0.0,0.0,0.0,0.0,0.0,14.1,RS1,S0,2007,10,0
939,2007-10-17,647.0,0.0,0.0,0.0,0.0,0.0,12.8,RS1,S0,2007,10,0
940,2007-10-18,600.0,0.0,0.0,0.0,0.0,0.0,7.9,RS1,S0,2007,10,0
941,2007-10-19,654.0,0.0,0.0,0.0,0.0,0.0,6.8,RS0,S0,2007,10,0
942,2007-10-20,960.0,0.0,0.0,0.0,0.0,0.0,4.3,RS1,S0,2007,10,1
943,2007-10-21,1625.0,0.0,0.0,0.0,0.0,0.0,6.6,RS0,S0,2007,10,2
944,2007-10-22,1219.0,0.0,0.0,0.0,1.0,0.0,3.0,RS2,S0,2007,10,0
945,2007-10-23,1007.0,0.0,0.0,0.0,1.0,0.0,4.1,RS1,S0,2007,10,0
946,2007-10-24,1289.0,0.0,0.0,0.0,1.0,0.0,7.0,RS0,S0,2007,10,0
947,2007-10-25,1151.0,0.0,0.0,0.0,1.0,0.0,7.4,RS0,S0,2007,10,0
948,2007-10-26,984.0,0.0,0.0,0.0,1.0,0.0,7.2,RS0,S0,2007,10,0
949,2007-10-27,971.0,0.0,0.0,0.0,1.0,0.0,7.6,RS0,S0,2007,10,1
950,2007-10-28,1537.0,0.0,0.0,0.0,1.0,0.0,8.9,RS0,S0,2007,10,2
951,2007-10-29,1433.0,0.0,0.0,0.0,1.0,0.0,8.5,RS0,S0,2007,10,0
952,2007-10-30,1338.0,0.0,0.0,0.0,1.0,0.0,8.2,RS1,S0,2007,10,0
953,2007-10-31,1270.0,0.0,0.0,0.0,1.0,0.0,7.6,RS1,S0,2007,10,0
954,2007-11-01,1722.0,0.0,0.0,0.0,1.0,1.0,10.7,RS0,S0,2007,11,0
955,2007-11-02,1835.0,0.0,0.0,0.0,1.0,0.0,12.4,RS0,S0,2007,11,0
956,2007-11-03,1358.0,0.0,0.0,0.0,1.0,0.0,11.4,RS0,S0,2007,11,1
957,2007-11-04,1667.0,0.0,0.0,0.0,0.0,0.0,9.0,RS0,S0,2007,11,2
958,2007-11-05,565.0,0.0,0.0,0.0,0.0,0.0,8.4,RS0,S0,2007,11,0
959,2007-11-06,608.0,0.0,0.0,0.0,0.0,0.0,6.6,RS0,S0,2007,11,0
960,2007-11-07,624.0,0.0,0.0,0.0,0.0,0.0,8.3,RS0,S0,2007,11,0
961,2007-11-08,514.0,0.0,0.0,0.0,0.0,0.0,8.9,RS0,S0,2007,11,0
962,2007-11-09,646.0,0.0,0.0,0.0,0.0,0.0,4.5,RS0,S0,2007,11,0
963,2007-11-10,1188.0,0.0,0.0,0.0,0.0,0.0,5.0,RS0,S0,2007,11,1
964,2007-11-11,1901.0,0.0,0.0,0.0,0.0,0.0,5.3,RS0,S0,2007,11,2
965,2007-11-12,602.0,0.0,0.0,0.0,0.0,0.0,3.9,RS0,S0,2007,11,0
966,2007-11-13,559.0,0.0,0.0,0.0,0.0,0.0,3.8,RS0,S0,2007,11,0
967,2007-11-14,618.0,0.0,0.0,0.0,0.0,0.0,1.8,RS0,S0,2007,11,0
968,2007-11-15,500.0,0.0,0.0,0.0,0.0,0.0,0.7,RS1,S0,2007,11,0
969,2007-11-16,549.0,0.0,0.0,0.0,0.0,0.0,3.7,RS0,S0,2007,11,0
970,2007-11-17,1224.0,0.0,0.0,0.0,0.0,0.0,3.7,RS0,S0,2007,11,1
971,2007-11-18,1564.0,0.0,0.0,0.0,0.0,0.0,4.8,RS0,S0,2007,11,2
972,2007-11-19,574.0,0.0,0.0,0.0,0.0,0.0,3.5,RS0,S0,2007,11,0
973,2007-11-20,536.0,0.0,0.0,0.0,0.0,0.0,5.7,RS0,S0,2007,11,0
974,2007-11-21,603.0,0.0,0.0,0.0,0.0,0.0,8.6,RS0,S0,2007,11,0
975,2007-11-22,502.0,0.0,0.0,0.0,0.0,0.0,8.1,RS1,S0,2007,11,0
976,2007-11-23,1050.0,0.0,0.0,0.0,0.0,0.0,6.0,RS0,S0,2007,11,0
977,2007-11-24,1193.0,0.0,0.0,0.0,0.0,0.0,2.7,RS1,S0,2007,11,1
978,2007-11-25,1583.0,0.0,0.0,0.0,0.0,0.0,5.0,RS1,S0,2007,11,2
979,2007-11-26,560.0,0.0,0.0,0.0,0.0,0.0,2.2,RS0,S0,2007,11,0
980,2007-11-27,513.0,0.0,0.0,0.0,0.0,0.0,3.3,RS0,S0,2007,11,0
981,2007-11-28,519.0,0.0,0.0,0.0,0.0,0.0,4.3,RS0,S0,2007,11,0
982,2007-11-29,432.0,0.0,0.0,0.0,0.0,0.0,4.7,RS0,S0,2007,11,0
983,2007-11-30,670.0,0.0,0.0,0.0,0.0,0.0,5.9,RS0,S0,2007,11,0
984,2007-12-01,798.0,0.0,0.0,0.0,0.0,0.0,8.2,RS1,S0,2007,12,1
985,2007-12-02,1079.0,0.0,0.0,0.0,0.0,0.0,7.9,RS0,S0,2007,12,2
986,2007-12-03,569.0,1.0,0.0,1.0,0.0,0.0,6.3,RS0,S0,2007,12,0
987,2007-12-04,523.0,1.0,0.0,1.0,0.0,0.0,5.6,RS1,S0,2007,12,0
988,2007-12-05,500.0,1.0,0.0,1.0,0.0,0.0,10.3,RS0,S0,2007,12,0
989,2007-12-06,442.0,1.0,0.0,1.0,0.0,0.0,9.4,RS0,S0,2007,12,0
990,2007-12-07,470.0,1.0,0.0,1.0,0.0,0.0,9.2,RS0,S0,2007,12,0
991,2007-12-08,928.0,1.0,0.0,1.0,0.0,0.0,5.3,RS0,S0,2007,12,1
992,2007-12-09,1207.0,1.0,0.0,1.0,0.0,0.0,6.6,RS0,S0,2007,12,2
993,2007-12-10,513.0,1.0,0.0,1.0,0.0,0.0,5.3,RS0,S0,2007,12,0
994,2007-12-11,472.0,1.0,0.0,1.0,0.0,0.0,5.2,RS0,S0,2007,12,0
995,2007-12-12,799.0,1.0,0.0,1.0,0.0,0.0,4.3,RS0,S0,2007,12,0
996,2007-12-13,280.0,1.0,0.0,1.0,0.0,0.0,3.3,RS0,S0,2007,12,0
997,2007-12-14,294.0,1.0,0.0,1.0,0.0,0.0,2.4,RS0,S0,2007,12,0
998,2007-12-15,706.0,1.0,0.0,1.0,0.0,0.0,0.9,RS0,S0,2007,12,1
999,2007-12-16,910.0,1.0,0.0,0.0,0.0,0.0,-2.3,RS1,S0,2007,12,2
1000,2007-12-17,210.0,1.0,0.0,0.0,0.0,0.0,-0.3,RS1,S0,2007,12,0
1001,2007-12-18,195.0,1.0,0.0,0.0,0.0,0.0,-1.1,RS1,S0,2007,12,0
1002,2007-12-19,255.0,1.0,0.0,0.0,0.0,0.0,-3.2,RS0,S0,2007,12,0
1003,2007-12-20,279.0,1.0,0.0,0.0,2.0,0.0,-4.0,RS0,S0,2007,12,0
1004,2007-12-21,536.0,1.0,0.0,0.0,2.0,0.0,-4.3,RS1,S0,2007,12,0
1005,2007-12-22,403.0,1.0,0.0,0.0,2.0,0.0,-4.1,RS1,S0,2007,12,1
1006,2007-12-23,557.0,1.0,0.0,0.0,2.0,0.0,1.0,RS0,S0,2007,12,2
1007,2007-12-24,230.0,1.0,0.0,0.0,3.0,0.0,1.4,RS1,S0,2007,12,0
3117,2007-12-25,,,,,,,2.5,RS0,S0,2007,12,0
1008,2007-12-26,721.0,0.0,0.0,0.0,3.0,1.0,2.8,RS0,S0,2007,12,0
1009,2007-12-27,1261.0,0.0,0.0,0.0,3.0,0.0,3.7,RS0,S0,2007,12,0
1010,2007-12-28,1490.0,0.0,0.0,0.0,3.0,0.0,6.7,RS1,S0,2007,12,0
1011,2007-12-29,1485.0,0.0,0.0,0.0,3.0,0.0,5.0,RS0,S0,2007,12,1
1012,2007-12-30,2089.0,0.0,0.0,0.0,3.0,0.0,4.8,RS0,S0,2007,12,2
1013,2007-12-31,372.0,0.0,0.0,0.0,3.0,0.0,1.1,RS1,S0,2007,12,0
1379,2009-01-01,545.0,0.0,0.0,0.0,3.0,1.0,-2.4,RS0,S0,2009,1,0
1380,2009-01-02,1485.0,0.0,0.0,0.0,3.0,0.0,-2.0,RS0,S1,2009,1,0
1381,2009-01-03,1369.0,0.0,0.0,0.0,3.0,0.0,-4.7,RS0,S1,2009,1,1
1382,2009-01-04,1045.0,0.0,0.0,0.0,3.0,0.0,0.6,RS0,S1,2009,1,2
1383,2009-01-05,1240.0,0.0,0.0,0.0,3.0,0.0,-2.6,RS0,S1,2009,1,0
1384,2009-01-06,892.0,0.0,0.0,0.0,3.0,0.0,-9.0,RS1,S1,2009,1,0
1385,2009-01-07,428.0,0.0,0.0,0.0,0.0,0.0,-5.4,RS0,S1,2009,1,0
1386,2009-01-08,516.0,0.0,0.0,0.0,0.0,0.0,-6.0,RS0,S1,2009,1,0
1387,2009-01-09,575.0,0.0,0.0,0.0,0.0,0.0,-8.3,RS1,S1,2009,1,0
1388,2009-01-10,997.0,0.0,0.0,0.0,0.0,0.0,-6.7,RS1,S1,2009,1,1
1389,2009-01-11,1123.0,0.0,0.0,0.0,0.0,0.0,-0.8,RS1,S1,2009,1,2
1390,2009-01-12,539.0,0.0,0.0,0.0,0.0,0.0,4.8,RS1,S1,2009,1,0
1391,2009-01-13,571.0,0.0,0.0,0.0,0.0,0.0,4.1,RS0,S0,2009,1,0
1392,2009-01-14,544.0,0.0,0.0,0.0,0.0,0.0,3.2,RS0,S0,2009,1,0
1393,2009-01-15,617.0,0.0,0.0,0.0,0.0,0.0,2.1,RS1,S0,2009,1,0
1394,2009-01-16,719.0,0.0,0.0,0.0,0.0,0.0,-0.1,RS0,S0,2009,1,0
1395,2009-01-17,1778.0,0.0,0.0,0.0,0.0,0.0,4.0,RS1,S0,2009,1,1
1396,2009-01-18,2671.0,0.0,0.0,0.0,0.0,0.0,4.7,RS0,S0,2009,1,2
1397,2009-01-19,795.0,0.0,0.0,0.0,0.0,0.0,4.3,RS0,S0,2009,1,0
1398,2009-01-20,712.0,0.0,0.0,0.0,0.0,0.0,3.8,RS1,S0,2009,1,0
1399,2009-01-21,574.0,0.0,0.0,0.0,0.0,0.0,1.8,RS0,S0,2009,1,0
1400,2009-01-22,681.0,0.0,0.0,0.0,0.0,0.0,3.0,RS0,S0,2009,1,0
1401,2009-01-23,787.0,0.0,0.0,0.0,0.0,0.0,3.8,RS0,S0,2009,1,0
1402,2009-01-24,1707.0,0.0,0.0,0.0,0.0,0.0,3.4,RS0,S0,2009,1,1
1403,2009-01-25,2193.0,0.0,0.0,0.0,0.0,0.0,2.4,RS2,S0,2009,1,2
1404,2009-01-26,1285.0,0.0,0.0,0.0,0.0,0.0,-0.4,RS1,S0,2009,1,0
1405,2009-01-27,617.0,0.0,0.0,0.0,0.0,0.0,-0.1,RS0,S0,2009,1,0
1406,2009-01-28,583.0,0.0,0.0,0.0,0.0,0.0,-1.2,RS0,S0,2009,1,0
1407,2009-01-29,570.0,0.0,0.0,0.0,0.0,0.0,-0.7,RS2,S0,2009,1,0
1408,2009-01-30,800.0,0.0,0.0,0.0,0.0,0.0,-1.4,RS2,S0,2009,1,0
1409,2009-01-31,1413.0,0.0,0.0,0.0,0.0,0.0,-0.3,RS0,S0,2009,1,1
1410,2009-02-01,2085.0,0.0,0.0,0.0,0.0,0.0,-2.3,RS0,S0,2009,2,2
1411,2009-02-02,1890.0,0.0,0.0,0.0,1.0,0.0,0.7,RS1,S0,2009,2,0
1412,2009-02-03,1542.0,0.0,0.0,0.0,1.0,0.0,0.7,RS1,S0,2009,2,0
1413,2009-02-04,611.0,0.0,0.0,0.0,0.0,0.0,0.5,RS0,S0,2009,2,0
1414,2009-02-05,598.0,0.0,0.0,0.0,0.0,0.0,3.8,RS0,S0,2009,2,0
1415,2009-02-06,790.0,0.0,0.0,0.0,0.0,0.0,5.5,RS1,S0,2009,2,0
1416,2009-02-07,1718.0,0.0,0.0,0.0,0.0,0.0,2.0,RS0,S0,2009,2,1
1417,2009-02-08,2270.0,0.0,0.0,0.0,0.0,0.0,1.3,RS1,S0,2009,2,2
1418,2009-02-09,697.0,0.0,0.0,0.0,0.0,0.0,1.5,RS0,S0,2009,2,0
1419,2009-02-10,649.0,0.0,0.0,0.0,0.0,0.0,3.3,RS0,S0,2009,2,0
1420,2009-02-11,634.0,0.0,0.0,0.0,0.0,0.0,1.8,RS1,S0,2009,2,0
1421,2009-02-12,600.0,0.0,0.0,0.0,0.0,0.0,0.5,RS0,S0,2009,2,0
1422,2009-02-13,1376.0,0.0,0.0,0.0,0.0,0.0,0.7,RS0,S0,2009,2,0
1423,2009-02-14,1965.0,0.0,0.0,0.0,0.0,0.0,-0.9,RS1,S0,2009,2,1
1424,2009-02-15,2507.0,0.0,0.0,0.0,0.0,0.0,-0.8,RS0,S0,2009,2,2
1425,2009-02-16,706.0,0.0,0.0,0.0,0.0,0.0,3.7,RS0,S1,2009,2,0
1426,2009-02-17,622.0,0.0,0.0,0.0,0.0,0.0,1.4,RS0,S0,2009,2,0
1427,2009-02-18,604.0,0.0,0.0,0.0,0.0,0.0,-1.7,RS0,S0,2009,2,0
1428,2009-02-19,609.0,0.0,0.0,0.0,0.0,0.0,0.2,RS1,S0,2009,2,0
1429,2009-02-20,754.0,0.0,0.0,0.0,0.0,0.0,3.5,RS0,S0,2009,2,0
1430,2009-02-21,1497.0,0.0,0.0,0.0,0.0,0.0,3.9,RS0,S0,2009,2,1
1431,2009-02-22,2473.0,0.0,0.0,0.0,0.0,0.0,5.5,RS0,S0,2009,2,2
1432,2009-02-23,1338.0,0.0,0.0,0.0,0.0,0.0,4.5,RS0,S0,2009,2,0
1433,2009-02-24,693.0,0.0,0.0,0.0,0.0,0.0,4.0,RS0,S0,2009,2,0
1434,2009-02-25,635.0,0.0,0.0,0.0,0.0,0.0,4.5,RS0,S0,2009,2,0
1435,2009-02-26,644.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2009,2,0
1436,2009-02-27,869.0,0.0,0.0,0.0,0.0,0.0,6.4,RS0,S0,2009,2,0
1437,2009-02-28,1735.0,0.0,0.0,0.0,0.0,0.0,7.8,RS0,S0,2009,2,1
1438,2009-03-01,2077.0,0.0,0.0,0.0,0.0,0.0,6.9,RS0,S0,2009,3,2
1439,2009-03-02,667.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2009,3,0
1440,2009-03-03,618.0,0.0,0.0,0.0,0.0,0.0,5.4,RS1,S0,2009,3,0
1441,2009-03-04,628.0,0.0,0.0,0.0,0.0,0.0,7.1,RS1,S0,2009,3,0
1442,2009-03-05,570.0,0.0,0.0,0.0,0.0,0.0,4.5,RS0,S0,2009,3,0
1443,2009-03-06,836.0,0.0,0.0,0.0,0.0,0.0,4.0,RS0,S0,2009,3,0
1444,2009-03-07,1742.0,0.0,0.0,0.0,0.0,0.0,4.9,RS1,S0,2009,3,1
1445,2009-03-08,2408.0,0.0,0.0,0.0,0.0,0.0,6.9,RS0,S0,2009,3,2
1446,2009-03-09,778.0,0.0,0.0,0.0,0.0,0.0,4.2,RS0,S0,2009,3,0
1447,2009-03-10,709.0,0.0,0.0,0.0,0.0,0.0,4.5,RS0,S0,2009,3,0
1448,2009-03-11,623.0,0.0,0.0,0.0,0.0,0.0,5.4,RS0,S0,2009,3,0
1449,2009-03-12,580.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2009,3,0
